分数,位次区间,同分人数,建议位次
703,1-18,18,18
702,19-21,3,21
701,22-23,2,23
700,24-27,4,27
699,28-34,7,34
698,35-36,2,36
697,37-43,7,43
696,44-51,8,51
695,52-54,3,54
694,55-61,7,61
693,62-74,13,74
692,75-78,4,78
691,79-89,11,89
690,90-103,14,103
689,104-116,13,116
688,117-131,15,131
687,132-142,11,142
686,143-165,23,165
685,166-190,25,190
684,191-219,29,219
683,220-236,17,236
682,237-260,24,260
681,261-289,29,289
680,290-325,36,325
679,326-349,24,349
678,350-391,42,391
677,392-427,36,427
676,428-464,37,464
675,465-504,40,504
674,505-544,40,544
673,545-588,44,588
672,589-634,46,634
671,635-681,47,681
670,682-729,48,729
669,730-782,53,782
668,783-847,65,847
667,848-906,59,906
666,907-968,62,968
665,969-1027,59,1027
664,1028-1093,66,1093
663,1094-1179,86,1179
662,1180-1266,87,1266
661,1267-1355,89,1355
660,1356-1436,81,1436
659,1437-1529,93,1529
658,1530-1626,97,1626
657,1627-1736,110,1736
656,1737-1840,104,1840
655,1841-1925,85,1925
654,1926-2032,107,2032
653,2033-2144,112,2144
652,2145-2260,116,2260
651,2261-2378,118,2378
650,2379-2531,153,2531
649,2532-2680,149,2680
648,2681-2792,112,2792
647,2793-2941,149,2941
646,2942-3121,180,3121
645,3122-3271,150,3271
644,3272-3444,173,3444
643,3445-3612,168,3612
642,3613-3783,171,3783
641,3784-3969,186,3969
640,3970-4145,176,4145
639,4146-4320,175,4320
638,4321-4514,194,4514
637,4515-4722,208,4722
636,4723-4920,198,4920
635,4921-5141,221,5141
634,5142-5361,220,5361
633,5362-5579,218,5579
632,5580-5834,255,5834
631,5835-6064,230,6064
630,6065-6333,269,6333
629,6334-6594,261,6594
628,6595-6846,252,6846
627,6847-7112,266,7112
626,7113-7347,235,7347
625,7348-7605,258,7605
624,7606-7890,285,7890
623,7891-8135,245,8135
622,8136-8419,284,8419
621,8420-8689,270,8689
620,8690-9000,311,9000
619,9001-9344,344,9344
618,9345-9672,328,9672
617,9673-9996,324,9996
616,9997-10336,340,10336
615,10337-10666,330,10666
614,10667-11004,338,11004
613,11005-11383,379,11383
612,11384-11742,359,11742
611,11743-12087,345,12087
610,12088-12503,416,12503
609,12504-12848,345,12848
608,12849-13248,400,13248
607,13249-13652,404,13652
606,13653-14039,387,14039
605,14040-14431,392,14431
604,14432-14859,428,14859
603,14860-15293,434,15293
602,15294-15767,474,15767
601,15768-16169,402,16169
600,16170-16609,440,16609
599,16610-17069,460,17069
598,17070-17507,438,17507
597,17508-18005,498,18005
596,18006-18477,472,18477
595,18478-18946,469,18946
594,18947-19433,487,19433
593,19434-19896,463,19896
592,19897-20375,479,20375
591,20376-20862,487,20862
590,20863-21374,512,21374
589,21375-21878,504,21878
588,21879-22432,554,22432
587,22433-22969,537,22969
586,22970-23534,565,23534
585,23535-24047,513,24047
584,24048-24582,535,24582
583,24583-25132,550,25132
582,25133-25703,571,25703
581,25704-26258,555,26258
580,26259-26824,566,26824
579,26825-27412,588,27412
578,27413-28045,633,28045
577,28046-28644,599,28644
576,28645-29219,575,29219
575,29220-29802,583,29802
574,29803-30420,618,30420
573,30421-31087,667,31087
572,31088-31745,658,31745
571,31746-32398,653,32398
570,32399-33029,631,33029
569,33030-33670,641,33670
568,33671-34359,689,34359
567,34360-35025,666,35025
566,35026-35694,669,35694
565,35695-36399,705,36399
564,36400-37097,698,37097
563,37098-37783,686,37783
562,37784-38496,713,38496
561,38497-39135,639,39135
560,39136-39881,746,39881
559,39882-40660,779,40660
558,40661-41404,744,41404
557,41405-42141,737,42141
556,42142-42812,671,42812
555,42813-43493,681,43493
554,43494-44192,699,44192
553,44193-44904,712,44904
552,44905-45590,686,45590
551,45591-46366,776,46366
550,46367-47105,739,47105
549,47106-47833,728,47833
548,47834-48578,745,48578
547,48579-49324,746,49324
546,49325-50106,782,50106
545,50107-50904,798,50904
544,50905-51727,823,51727
543,51728-52494,767,52494
542,52495-53279,785,53279
541,53280-54043,764,54043
540,54044-54856,813,54856
539,54857-55672,816,55672
538,55673-56564,892,56564
537,56565-57431,867,57431
536,57432-58238,807,58238
535,58239-59079,841,59079
534,59080-59892,813,59892
533,59893-60746,854,60746
532,60747-61563,817,61563
531,61564-62385,822,62385
530,62386-63201,816,63201
529,63202-64047,846,64047
528,64048-64894,847,64894
527,64895-65737,843,65737
526,65738-66582,845,66582
525,66583-67437,855,67437
524,67438-68282,845,68282
523,68283-69135,853,69135
522,69136-69982,847,69982
521,69983-70866,884,70866
520,70867-71726,860,71726
519,71727-72593,867,72593
518,72594-73534,941,73534
517,73535-74387,853,74387
516,74388-75244,857,75244
515,75245-76145,901,76145
514,76146-77097,952,77097
513,77098-78020,923,78020
512,78021-78959,939,78959
511,78960-79828,869,79828
510,79829-80742,914,80742
509,80743-81650,908,81650
508,81651-82538,888,82538
507,82539-83479,941,83479
506,83480-84421,942,84421
505,84422-85335,914,85335
504,85336-86253,918,86253
503,86254-87163,910,87163
502,87164-88051,888,88051
501,88052-88923,872,88923
500,88924-89852,929,89852
499,89853-90734,882,90734
498,90735-91646,912,91646
497,91647-92558,912,92558
496,92559-93501,943,93501
495,93502-94434,933,94434
494,94435-95411,977,95411
493,95412-96338,927,96338
492,96339-97247,909,97247
491,97248-98209,962,98209
490,98210-99109,900,99109
489,99110-100015,906,100015
488,100016-100925,910,100925
487,100926-101837,912,101837
486,101838-102802,965,102802
485,102803-103796,994,103796
484,103797-104688,892,104688
483,104689-105598,910,105598
482,105599-106541,943,106541
481,106542-107432,891,107432
480,107433-108372,940,108372
479,108373-109232,860,109232
478,109233-110144,912,110144
477,110145-111037,893,111037
476,111038-111962,925,111962
475,111963-112869,907,112869
474,112870-113763,894,113763
473,113764-114643,880,114643
472,114644-115596,953,115596
471,115597-116475,879,116475
470,116476-117369,894,117369
469,117370-118265,896,118265
468,118266-119169,904,119169
467,119170-120043,874,120043
466,120044-120935,892,120935
465,120936-121857,922,121857
464,121858-122777,920,122777
463,122778-123676,899,123676
462,123677-124602,926,124602
461,124603-125513,911,125513
460,125514-126370,857,126370
459,126371-127268,898,127268
458,127269-128172,904,128172
457,128173-129096,924,129096
456,129097-130012,916,130012
455,130013-130887,875,130887
454,130888-131830,943,131830
453,131831-132669,839,132669
452,132670-133615,946,133615
451,133616-134512,897,134512
450,134513-135413,901,135413
449,135414-136262,849,136262
448,136263-137137,875,137137
447,137138-138014,877,138014
446,138015-138932,918,138932
445,138933-139888,956,139888
444,139889-140828,940,140828
443,140829-141754,926,141754
442,141755-142596,842,142596
441,142597-143482,886,143482
440,143483-144303,821,144303
439,144304-145148,845,145148
438,145149-146067,919,146067
437,146068-146928,861,146928
436,146929-147800,872,147800
435,147801-148680,880,148680
434,148681-149588,908,149588
433,149589-150494,906,150494
432,150495-151315,821,151315
431,151316-152193,878,152193
430,152194-153042,849,153042
429,153043-153868,826,153868
428,153869-154695,827,154695
427,154696-155565,870,155565
426,155566-156363,798,156363
425,156364-157246,883,157246
424,157247-158077,831,158077
423,158078-158915,838,158915
422,158916-159782,867,159782
421,159783-160581,799,160581
420,160582-161399,818,161399
419,161400-162253,854,162253
418,162254-163068,815,163068
417,163069-163879,811,163879
416,163880-164672,793,164672
415,164673-165490,818,165490
414,165491-166265,775,166265
413,166266-167019,754,167019
412,167020-167793,774,167793
411,167794-168615,822,168615
410,168616-169403,788,169403
409,169404-170206,803,170206
408,170207-170983,777,170983
407,170984-171800,817,171800
406,171801-172613,813,172613
405,172614-173364,751,173364
404,173365-174124,760,174124
403,174125-174936,812,174936
402,174937-175729,793,175729
401,175730-176506,777,176506
400,176507-177240,734,177240
399,177241-178010,770,178010
398,178011-178733,723,178733
397,178734-179501,768,179501
396,179502-180279,778,180279
395,180280-181009,730,181009
394,181010-181744,735,181744
393,181745-182483,739,182483
392,182484-183214,731,183214
391,183215-183930,716,183930
390,183931-184612,682,184612
389,184613-185309,697,185309
388,185310-186053,744,186053
387,186054-186743,690,186743
386,186744-187433,690,187433
385,187434-188097,664,188097
384,188098-188789,692,188789
383,188790-189481,692,189481
382,189482-190139,658,190139
381,190140-190787,648,190787
380,190788-191512,725,191512
379,191513-192199,687,192199
378,192200-192874,675,192874
377,192875-193516,642,193516
376,193517-194186,670,194186
375,194187-194810,624,194810
374,194811-195460,650,195460
373,195461-196143,683,196143
372,196144-196743,600,196743
371,196744-197346,603,197346
370,197347-198013,667,198013
369,198014-198609,596,198609
368,198610-199203,594,199203
367,199204-199804,601,199804
366,199805-200414,610,200414
365,200415-200997,583,200997
364,200998-201605,608,201605
363,201606-202183,578,202183
362,202184-202817,634,202817
361,202818-203394,577,203394
360,203395-203966,572,203966
359,203967-204536,570,204536
358,204537-205077,541,205077
357,205078-205619,542,205619
356,205620-206184,565,206184
355,206185-206777,593,206777
354,206778-207367,590,207367
353,207368-207868,501,207868
352,207869-208421,553,208421
351,208422-208928,507,208928
350,208929-209435,507,209435
349,209436-209903,468,209903
348,209904-210420,517,210420
347,210421-210988,568,210988
346,210989-211510,522,211510
345,211511-212026,516,212026
344,212027-212533,507,212533
343,212534-212992,459,212992
342,212993-213500,508,213500
341,213501-214005,505,214005
340,214006-214527,522,214527
339,214528-215002,475,215002
338,215003-215511,509,215511
337,215512-215967,456,215967
336,215968-216413,446,216413
335,216414-216895,482,216895
334,216896-217360,465,217360
333,217361-217763,403,217763
332,217764-218248,485,218248
331,218249-218644,396,218644
330,218645-219088,444,219088
329,219089-219501,413,219501
328,219502-219939,438,219939
327,219940-220389,450,220389
326,220390-220862,473,220862
325,220863-221264,402,221264
324,221265-221672,408,221672
323,221673-222073,401,222073
322,222074-222467,394,222467
321,222468-222843,376,222843
320,222844-223242,399,223242
319,223243-223644,402,223644
318,223645-224014,370,224014
317,224015-224401,387,224401
316,224402-224805,404,224805
315,224806-225163,358,225163
314,225164-225519,356,225519
313,225520-225852,333,225852
312,225853-226203,351,226203
311,226204-226554,351,226554
310,226555-226912,358,226912
309,226913-227233,321,227233
308,227234-227592,359,227592
307,227593-227909,317,227909
306,227910-228252,343,228252
305,228253-228599,347,228599
304,228600-228898,299,228898
303,228899-229248,350,229248
302,229249-229547,299,229547
301,229548-229867,320,229867
300,229868-230204,337,230204
299,230205-230503,299,230503
298,230504-230779,276,230779
297,230780-231066,287,231066
296,231067-231345,279,231345
295,231346-231647,302,231647
294,231648-231919,272,231919
293,231920-232202,283,232202
292,232203-232456,254,232456
291,232457-232774,318,232774
290,232775-233056,282,233056
289,233057-233326,270,233326
288,233327-233601,275,233601
287,233602-233866,265,233866
286,233867-234111,245,234111
285,234112-234351,240,234351
284,234352-234617,266,234617
283,234618-234832,215,234832
282,234833-235096,264,235096
281,235097-235341,245,235341
280,235342-235568,227,235568
279,235569-235818,250,235818
278,235819-236038,220,236038
277,236039-236263,225,236263
276,236264-236493,230,236493
275,236494-236686,193,236686
274,236687-236909,223,236909
273,236910-237112,203,237112
272,237113-237303,191,237303
271,237304-237493,190,237493
270,237494-237691,198,237691
269,237692-237892,201,237892
268,237893-238086,194,238086
267,238087-238272,186,238272
266,238273-238463,191,238463
265,238464-238678,215,238678
264,238679-238883,205,238883
263,238884-239052,169,239052
262,239053-239242,190,239242
261,239243-239404,162,239404
260,239405-239544,140,239544
259,239545-239703,159,239703
258,239704-239888,185,239888
257,239889-240048,160,240048
256,240049-240226,178,240226
255,240227-240368,142,240368
254,240369-240540,172,240540
253,240541-240678,138,240678
252,240679-240822,144,240822
251,240823-240957,135,240957
250,240958-241099,142,241099
249,241100-241249,150,241249
248,241250-241384,135,241384
247,241385-241513,129,241513
246,241514-241641,128,241641
245,241642-241775,134,241775
244,241776-241883,108,241883
243,241884-242016,133,242016
242,242017-242131,115,242131
241,242132-242271,140,242271
240,242272-242380,109,242380
239,242381-242515,135,242515
238,242516-242644,129,242644
237,242645-242768,124,242768
236,242769-242890,122,242890
235,242891-242981,91,242981
234,242982-243081,100,243081
233,243082-243168,87,243168
232,243169-243258,90,243258
231,243259-243354,96,243354
230,243355-243453,99,243453
229,243454-243534,81,243534
228,243535-243627,93,243627
227,243628-243710,83,243710
226,243711-243798,88,243798
225,243799-243887,89,243887
224,243888-243969,82,243969
223,243970-244050,81,244050
222,244051-244133,83,244133
221,244134-244210,77,244210
220,244211-244277,67,244277
219,244278-244334,57,244334
218,244335-244401,67,244401
217,244402-244457,56,244457
216,244458-244522,65,244522
215,244523-244603,81,244603
214,244604-244671,68,244671
213,244672-244738,67,244738
212,244739-244802,64,244802
211,244803-244851,49,244851
210,244852-244908,57,244908
209,244909-244963,55,244963
208,244964-245014,51,245014
207,245015-245071,57,245071
206,245072-245127,56,245127
205,245128-245184,57,245184
204,245185-245231,47,245231
203,245232-245293,62,245293
202,245294-245336,43,245336
201,245337-245383,47,245383
200,245384-245423,40,245423
199,245424-245464,41,245464
198,245465-245494,30,245494
197,245495-245539,45,245539
196,245540-245589,50,245589
195,245590-245627,38,245627
194,245628-245665,38,245665
193,245666-245705,40,245705
192,245706-245750,45,245750
191,245751-245790,40,245790
190,245791-245834,44,245834
189,245835-245877,43,245877
188,245878-245908,31,245908
187,245909-245949,41,245949
186,245950-245973,24,245973
185,245974-246017,44,246017
184,246018-246044,27,246044
183,246045-246072,28,246072
182,246073-246101,29,246101
181,246102-246128,27,246128
180,246129-246157,29,246157
179,246158-246184,27,246184
178,246185-246212,28,246212
177,246213-246238,26,246238
176,246239-246267,29,246267
175,246268-246299,32,246299
174,246300-246320,21,246320
173,246321-246333,13,246333
172,246334-246352,19,246352
171,246353-246377,25,246377
170,246378-246395,18,246395
169,246396-246413,18,246413
168,246414-246427,14,246427
167,246428-246445,18,246445
166,246446-246464,19,246464
165,246465-246474,10,246474
164,246475-246492,18,246492
163,246493-246514,22,246514
162,246515-246528,14,246528
161,246529-246542,14,246542
160,246543-246553,11,246553
159,246554-246568,15,246568
158,246569-246582,14,246582
157,246583-246593,11,246593
156,246594-246610,17,246610
155,246611-246619,9,246619
154,246620-246629,10,246629
153,246630-246639,10,246639
152,246640-246646,7,246646
151,246647-246653,7,246653
150,246654-246660,7,246660
149,246661-246672,12,246672
148,246673-246681,9,246681
147,246682-246691,10,246691
146,246692-246700,9,246700
145,246701-246708,8,246708
144,246709-246716,8,246716
143,246717-246723,7,246723
142,246724-246731,8,246731
141,246732-246735,4,246735
140,246736-246742,7,246742
139,246743-246750,8,246750
138,246751-246754,4,246754
137,246755-246762,8,246762
136,246763-246769,7,246769
135,246770-246774,5,246774
134,246775-246779,5,246779
133,246780-246783,4,246783
132,246784-246790,7,246790
131,246791-246797,7,246797
130,246798-246803,6,246803
129,246804-246811,8,246811
128,246812-246815,4,246815
127,246816-246818,3,246818
126,246819-246826,8,246826
125,246827-246828,2,246828
124,246829-246830,2,246830
123,246831-246840,10,246840
122,246841-246844,4,246844
121,246845-246853,9,246853
120,246854-246858,5,246858
119,246859-246862,4,246862
118,246863-246866,4,246866
117,246867-246868,2,246868
116,246869-246874,6,246874
115,246875-246879,5,246879
114,246880-246882,3,246882
113,246883-246885,3,246885
112,246886-246889,4,246889
111,246890-246893,4,246893
110,246894-246898,5,246898
109,246899-246902,4,246902
108,246903-246904,2,246904
107,246905-246907,3,246907
106,246908-246910,3,246910
105,246910-246910,0,246910
104,246911-246914,4,246914
103,246915-246916,2,246916
102,246917-246919,3,246919
101,246920-246920,1,246920
100,246921-246922,2,246922
