分数,位次区间,同分人数,建议位次
710,1-12,12,12
709,13-14,2,14
708,14-14,0,14
707,15-19,5,19
706,20-23,4,23
705,24-28,5,28
704,29-31,3,31
703,32-33,2,33
702,34-36,3,36
701,37-46,10,46
700,47-53,7,53
699,54-60,7,60
698,61-63,3,63
697,64-74,11,74
696,75-83,9,83
695,84-91,8,91
694,92-100,9,100
693,101-106,6,106
692,107-113,7,113
691,114-126,13,126
690,127-140,14,140
689,141-152,12,152
688,153-174,22,174
687,175-189,15,189
686,190-202,13,202
685,203-219,17,219
684,220-231,12,231
683,232-254,23,254
682,255-271,17,271
681,272-291,20,291
680,292-312,21,312
679,313-334,22,334
678,335-359,25,359
677,360-383,24,383
676,384-409,26,409
675,410-438,29,438
674,439-473,35,473
673,474-505,32,505
672,506-534,29,534
671,535-566,32,566
670,567-589,23,589
669,590-624,35,624
668,625-662,38,662
667,663-689,27,689
666,690-716,27,716
665,717-757,41,757
664,758-782,25,782
663,783-824,42,824
662,825-861,37,861
661,862-897,36,897
660,898-941,44,941
659,942-986,45,986
658,987-1036,50,1036
657,1037-1077,41,1077
656,1078-1126,49,1126
655,1127-1184,58,1184
654,1185-1236,52,1236
653,1237-1301,65,1301
652,1302-1350,49,1350
651,1351-1405,55,1405
650,1406-1476,71,1476
649,1477-1526,50,1526
648,1527-1584,58,1584
647,1585-1646,62,1646
646,1647-1704,58,1704
645,1705-1761,57,1761
644,1762-1818,57,1818
643,1819-1885,67,1885
642,1886-1948,63,1948
641,1949-2025,77,2025
640,2026-2097,72,2097
639,2098-2179,82,2179
638,2180-2259,80,2259
637,2260-2332,73,2332
636,2333-2408,76,2408
635,2409-2493,85,2493
634,2494-2580,87,2580
633,2581-2668,88,2668
632,2669-2740,72,2740
631,2741-2832,92,2832
630,2833-2913,81,2913
629,2914-2984,71,2984
628,2985-3068,84,3068
627,3069-3150,82,3150
626,3151-3240,90,3240
625,3241-3324,84,3324
624,3325-3405,81,3405
623,3406-3515,110,3515
622,3516-3615,100,3615
621,3616-3720,105,3720
620,3721-3827,107,3827
619,3828-3917,90,3917
618,3918-4016,99,4016
617,4017-4116,100,4116
616,4117-4183,67,4183
615,4184-4272,89,4272
614,4273-4366,94,4366
613,4367-4471,105,4471
612,4472-4585,114,4585
611,4586-4692,107,4692
610,4693-4832,140,4832
609,4833-4929,97,4929
608,4930-5050,121,5050
607,5051-5146,96,5146
606,5147-5255,109,5255
605,5256-5379,124,5379
604,5380-5495,116,5495
603,5496-5627,132,5627
602,5628-5740,113,5740
601,5741-5872,132,5872
600,5873-6005,133,6005
599,6006-6118,113,6118
598,6119-6245,127,6245
597,6246-6386,141,6386
596,6387-6517,131,6517
595,6518-6656,139,6656
594,6657-6796,140,6796
593,6797-6939,143,6939
592,6940-7079,140,7079
591,7080-7228,149,7228
590,7229-7385,157,7385
589,7386-7527,142,7527
588,7528-7693,166,7693
587,7694-7831,138,7831
586,7832-7988,157,7988
585,7989-8167,179,8167
584,8168-8310,143,8310
583,8311-8476,166,8476
582,8477-8639,163,8639
581,8640-8793,154,8793
580,8794-8937,144,8937
579,8938-9095,158,9095
578,9096-9281,186,9281
577,9282-9425,144,9425
576,9426-9585,160,9585
575,9586-9753,168,9753
574,9754-9901,148,9901
573,9902-10071,170,10071
572,10072-10233,162,10233
571,10234-10392,159,10392
570,10393-10566,174,10566
569,10567-10738,172,10738
568,10739-10912,174,10912
567,10913-11076,164,11076
566,11077-11269,193,11269
565,11270-11446,177,11446
564,11447-11654,208,11654
563,11655-11814,160,11814
562,11815-11992,178,11992
561,11993-12158,166,12158
560,12159-12353,195,12353
559,12354-12546,193,12546
558,12547-12745,199,12745
557,12746-12945,200,12945
556,12946-13138,193,13138
555,13139-13325,187,13325
554,13326-13509,184,13509
553,13510-13679,170,13679
552,13680-13903,224,13903
551,13904-14129,226,14129
550,14130-14333,204,14333
549,14334-14516,183,14516
548,14517-14706,190,14706
547,14707-14899,193,14899
546,14900-15117,218,15117
545,15118-15316,199,15316
544,15317-15527,211,15527
543,15528-15732,205,15732
542,15733-15954,222,15954
541,15955-16147,193,16147
540,16148-16354,207,16354
539,16355-16555,201,16555
538,16556-16773,218,16773
537,16774-16996,223,16996
536,16997-17223,227,17223
535,17224-17459,236,17459
534,17460-17672,213,17672
533,17673-17895,223,17895
532,17896-18127,232,18127
531,18128-18352,225,18352
530,18353-18577,225,18577
529,18578-18813,236,18813
528,18814-19048,235,19048
527,19049-19258,210,19258
526,19259-19487,229,19487
525,19488-19698,211,19698
524,19699-19929,231,19929
523,19930-20163,234,20163
522,20164-20369,206,20369
521,20370-20639,270,20639
520,20640-20907,268,20907
519,20908-21160,253,21160
518,21161-21423,263,21423
517,21424-21650,227,21650
516,21651-21896,246,21896
515,21897-22175,279,22175
514,22176-22416,241,22416
513,22417-22653,237,22653
512,22654-22901,248,22901
511,22902-23144,243,23144
510,23145-23416,272,23416
509,23417-23649,233,23649
508,23650-23912,263,23912
507,23913-24181,269,24181
506,24182-24437,256,24437
505,24438-24695,258,24695
504,24696-24950,255,24950
503,24951-25191,241,25191
502,25192-25462,271,25462
501,25463-25718,256,25718
500,25719-25983,265,25983
499,25984-26259,276,26259
498,26260-26526,267,26526
497,26527-26792,266,26792
496,26793-27063,271,27063
495,27064-27336,273,27336
494,27337-27638,302,27638
493,27639-27900,262,27900
492,27901-28172,272,28172
491,28173-28431,259,28431
490,28432-28709,278,28709
489,28710-28976,267,28976
488,28977-29274,298,29274
487,29275-29517,243,29517
486,29518-29788,271,29788
485,29789-30091,303,30091
484,30092-30377,286,30377
483,30378-30662,285,30662
482,30663-30957,295,30957
481,30958-31275,318,31275
480,31276-31570,295,31570
479,31571-31894,324,31894
478,31895-32205,311,32205
477,32206-32524,319,32524
476,32525-32838,314,32838
475,32839-33141,303,33141
474,33142-33444,303,33444
473,33445-33741,297,33741
472,33742-34027,286,34027
471,34028-34345,318,34345
470,34346-34635,290,34635
469,34636-34936,301,34936
468,34937-35246,310,35246
467,35247-35546,300,35546
466,35547-35868,322,35868
465,35869-36162,294,36162
464,36163-36437,275,36437
463,36438-36755,318,36755
462,36756-37029,274,37029
461,37030-37318,289,37318
460,37319-37617,299,37617
459,37618-37938,321,37938
458,37939-38255,317,38255
457,38256-38563,308,38563
456,38564-38868,305,38868
455,38869-39172,304,39172
454,39173-39492,320,39492
453,39493-39812,320,39812
452,39813-40159,347,40159
451,40160-40472,313,40472
450,40473-40817,345,40817
449,40818-41123,306,41123
448,41124-41449,326,41449
447,41450-41754,305,41754
446,41755-42068,314,42068
445,42069-42392,324,42392
444,42393-42719,327,42719
443,42720-43031,312,43031
442,43032-43385,354,43385
441,43386-43711,326,43711
440,43712-44046,335,44046
439,44047-44373,327,44373
438,44374-44682,309,44682
437,44683-45001,319,45001
436,45002-45337,336,45337
435,45338-45681,344,45681
434,45682-46023,342,46023
433,46024-46383,360,46383
432,46384-46716,333,46716
431,46717-47039,323,47039
430,47040-47328,289,47328
429,47329-47672,344,47672
428,47673-47981,309,47981
427,47982-48296,315,48296
426,48297-48660,364,48660
425,48661-49017,357,49017
424,49018-49351,334,49351
423,49352-49666,315,49666
422,49667-50018,352,50018
421,50019-50377,359,50377
420,50378-50735,358,50735
419,50736-51075,340,51075
418,51076-51455,380,51455
417,51456-51804,349,51804
416,51805-52157,353,52157
415,52158-52498,341,52498
414,52499-52843,345,52843
413,52844-53218,375,53218
412,53219-53605,387,53605
411,53606-53934,329,53934
410,53935-54254,320,54254
409,54255-54610,356,54610
408,54611-54962,352,54962
407,54963-55329,367,55329
406,55330-55691,362,55691
405,55692-56037,346,56037
404,56038-56365,328,56365
403,56366-56694,329,56694
402,56695-57052,358,57052
401,57053-57422,370,57422
400,57423-57751,329,57751
399,57752-58098,347,58098
398,58099-58468,370,58468
397,58469-58826,358,58826
396,58827-59182,356,59182
395,59183-59520,338,59520
394,59521-59875,355,59875
393,59876-60242,367,60242
392,60243-60576,334,60576
391,60577-60910,334,60910
390,60911-61259,349,61259
389,61260-61649,390,61649
388,61650-61998,349,61998
387,61999-62346,348,62346
386,62347-62731,385,62731
385,62732-63103,372,63103
384,63104-63519,416,63519
383,63520-63937,418,63937
382,63938-64277,340,64277
381,64278-64611,334,64611
380,64612-64961,350,64961
379,64962-65316,355,65316
378,65317-65668,352,65668
377,65669-65993,325,65993
376,65994-66352,359,66352
375,66353-66692,340,66692
374,66693-67096,404,67096
373,67097-67447,351,67447
372,67448-67814,367,67814
371,67815-68179,365,68179
370,68180-68541,362,68541
369,68542-68898,357,68898
368,68899-69239,341,69239
367,69240-69580,341,69580
366,69581-69942,362,69942
365,69943-70304,362,70304
364,70305-70642,338,70642
363,70643-71029,387,71029
362,71030-71367,338,71367
361,71368-71731,364,71731
360,71732-72065,334,72065
359,72066-72440,375,72440
358,72441-72785,345,72785
357,72786-73121,336,73121
356,73122-73503,382,73503
355,73504-73845,342,73845
354,73846-74181,336,74181
353,74182-74522,341,74522
352,74523-74845,323,74845
351,74846-75177,332,75177
350,75178-75492,315,75492
349,75493-75786,294,75786
348,75787-76087,301,76087
347,76088-76449,362,76449
346,76450-76751,302,76751
345,76752-77071,320,77071
344,77072-77422,351,77422
343,77423-77721,299,77721
342,77722-78064,343,78064
341,78065-78355,291,78355
340,78356-78711,356,78711
339,78712-79028,317,79028
338,79029-79367,339,79367
337,79368-79656,289,79656
336,79657-79990,334,79990
335,79991-80324,334,80324
334,80325-80658,334,80658
333,80659-80960,302,80960
332,80961-81280,320,81280
331,81281-81598,318,81598
330,81599-81914,316,81914
329,81915-82236,322,82236
328,82237-82556,320,82556
327,82557-82878,322,82878
326,82879-83185,307,83185
325,83186-83497,312,83497
324,83498-83845,348,83845
323,83846-84148,303,84148
322,84149-84444,296,84444
321,84445-84789,345,84789
320,84790-85092,303,85092
319,85093-85372,280,85372
318,85373-85676,304,85676
317,85677-85956,280,85956
316,85957-86249,293,86249
315,86250-86567,318,86567
314,86568-86905,338,86905
313,86906-87190,285,87190
312,87191-87517,327,87517
311,87518-87827,310,87827
310,87828-88098,271,88098
309,88099-88377,279,88377
308,88378-88648,271,88648
307,88649-88946,298,88946
306,88947-89249,303,89249
305,89250-89529,280,89529
304,89530-89824,295,89824
303,89825-90101,277,90101
302,90102-90352,251,90352
301,90353-90617,265,90617
300,90618-90894,277,90894
299,90895-91173,279,91173
298,91174-91458,285,91458
297,91459-91725,267,91725
296,91726-92010,285,92010
295,92011-92289,279,92289
294,92290-92530,241,92530
293,92531-92784,254,92784
292,92785-93058,274,93058
291,93059-93313,255,93313
290,93314-93577,264,93577
289,93578-93848,271,93848
288,93849-94130,282,94130
287,94131-94411,281,94411
286,94412-94647,236,94647
285,94648-94892,245,94892
284,94893-95156,264,95156
283,95157-95388,232,95388
282,95389-95635,247,95635
281,95636-95897,262,95897
280,95898-96136,239,96136
279,96137-96355,219,96355
278,96356-96612,257,96612
277,96613-96844,232,96844
276,96845-97061,217,97061
275,97062-97271,210,97271
274,97272-97494,223,97494
273,97495-97721,227,97721
272,97722-97932,211,97932
271,97933-98162,230,98162
270,98163-98357,195,98357
269,98358-98606,249,98606
268,98607-98832,226,98832
267,98833-99055,223,99055
266,99056-99285,230,99285
265,99286-99506,221,99506
264,99507-99724,218,99724
263,99725-99972,248,99972
262,99973-100190,218,100190
261,100191-100394,204,100394
260,100395-100598,204,100598
259,100599-100822,224,100822
258,100823-101012,190,101012
257,101013-101225,213,101225
256,101226-101424,199,101424
255,101425-101622,198,101622
254,101623-101853,231,101853
253,101854-102046,193,102046
252,102047-102267,221,102267
251,102268-102468,201,102468
250,102469-102695,227,102695
249,102696-102887,192,102887
248,102888-103078,191,103078
247,103079-103254,176,103254
246,103255-103445,191,103445
245,103446-103635,190,103635
244,103636-103832,197,103832
243,103833-104019,187,104019
242,104020-104211,192,104211
241,104212-104386,175,104386
240,104387-104569,183,104569
239,104570-104751,182,104751
238,104752-104928,177,104928
237,104929-105098,170,105098
236,105099-105292,194,105292
235,105293-105462,170,105462
234,105463-105631,169,105631
233,105632-105778,147,105778
232,105779-105944,166,105944
231,105945-106110,166,106110
230,106111-106271,161,106271
229,106272-106407,136,106407
228,106408-106554,147,106554
227,106555-106722,168,106722
226,106723-106872,150,106872
225,106873-107023,151,107023
224,107024-107190,167,107190
223,107191-107344,154,107344
222,107345-107497,153,107497
221,107498-107668,171,107668
220,107669-107826,158,107826
219,107827-107976,150,107976
218,107977-108144,168,108144
217,108145-108276,132,108276
216,108277-108410,134,108410
215,108411-108553,143,108553
214,108554-108688,135,108688
213,108689-108823,135,108823
212,108824-108953,130,108953
211,108954-109093,140,109093
210,109094-109212,119,109212
209,109213-109339,127,109339
208,109340-109467,128,109467
207,109468-109580,113,109580
206,109581-109688,108,109688
205,109689-109805,117,109805
204,109806-109925,120,109925
203,109926-110026,101,110026
202,110027-110131,105,110131
201,110132-110239,108,110239
200,110240-110352,113,110352
199,110353-110458,106,110458
198,110459-110570,112,110570
197,110571-110666,96,110666
196,110667-110764,98,110764
195,110765-110856,92,110856
194,110857-110944,88,110944
193,110945-111026,82,111026
192,111027-111118,92,111118
191,111119-111225,107,111225
190,111226-111333,108,111333
189,111334-111418,85,111418
188,111419-111507,89,111507
187,111508-111590,83,111590
186,111591-111672,82,111672
185,111673-111745,73,111745
184,111746-111827,82,111827
183,111828-111892,65,111892
182,111893-111970,78,111970
181,111971-112044,74,112044
180,112045-112111,67,112111
179,112112-112187,76,112187
178,112188-112262,75,112262
177,112263-112332,70,112332
176,112333-112392,60,112392
175,112393-112447,55,112447
174,112448-112507,60,112507
173,112508-112575,68,112575
172,112576-112631,56,112631
171,112632-112687,56,112687
170,112688-112741,54,112741
169,112742-112781,40,112781
168,112782-112836,55,112836
167,112837-112889,53,112889
166,112890-112935,46,112935
165,112936-112986,51,112986
164,112987-113018,32,113018
163,113019-113060,42,113060
162,113061-113089,29,113089
161,113090-113129,40,113129
160,113130-113180,51,113180
159,113181-113237,57,113237
158,113238-113279,42,113279
157,113280-113319,40,113319
156,113320-113359,40,113359
155,113360-113397,38,113397
154,113398-113432,35,113432
153,113433-113477,45,113477
152,113478-113509,32,113509
151,113510-113541,32,113541
150,113542-113565,24,113565
149,113566-113603,38,113603
148,113604-113627,24,113627
147,113628-113660,33,113660
146,113661-113685,25,113685
145,113686-113707,22,113707
144,113708-113733,26,113733
143,113734-113753,20,113753
142,113754-113781,28,113781
141,113782-113798,17,113798
140,113799-113812,14,113812
139,113813-113828,16,113828
138,113829-113849,21,113849
137,113850-113877,28,113877
136,113878-113901,24,113901
135,113902-113928,27,113928
134,113929-113947,19,113947
133,113948-113962,15,113962
132,113963-113973,11,113973
131,113974-113987,14,113987
130,113988-113997,10,113997
129,113998-114012,15,114012
128,114013-114023,11,114023
127,114024-114032,9,114032
126,114033-114042,10,114042
125,114043-114045,3,114045
124,114046-114050,5,114050
123,114051-114057,7,114057
122,114058-114068,11,114068
121,114069-114077,9,114077
120,114078-114091,14,114091
119,114092-114098,7,114098
118,114099-114109,11,114109
117,114110-114113,4,114113
116,114114-114117,4,114117
115,114118-114126,9,114126
114,114127-114132,6,114132
113,114133-114137,5,114137
112,114138-114145,8,114145
111,114146-114149,4,114149
110,114150-114153,4,114153
109,114154-114159,6,114159
108,114160-114163,4,114163
107,114164-114170,7,114170
106,114171-114179,9,114179
105,114180-114185,6,114185
104,114186-114187,2,114187
103,114188-114195,8,114195
102,114196-114200,5,114200
101,114201-114207,7,114207
100,114208-114211,4,114211
99,114212-114216,5,114216
98,114217-114220,4,114220
97,114221-114226,6,114226
96,114227-114229,3,114229
95,114230-114230,1,114230
94,114231-114237,7,114237
93,114238-114239,2,114239
92,114240-114244,5,114244
91,114245-114247,3,114247
90,114248-114251,4,114251
89,114252-114252,1,114252
88,114253-114253,1,114253
87,114254-114257,4,114257
86,114258-114258,1,114258
85,114259-114260,2,114260
84,114261-114261,1,114261
83,114261-114261,0,114261
82,114262-114264,3,114264
81,114265-114266,2,114266
80,114267-114269,3,114269
79,114270-114271,2,114271
78,114272-114272,1,114272
77,114273-114273,1,114273
76,114274-114274,1,114274
75,114275-114276,2,114276
74,114277-114278,2,114278
73,114279-114279,1,114279
72,114280-114280,1,114280
71,114280-114280,0,114280
70,114281-114282,2,114282
69,114282-114282,0,114282
68,114282-114282,0,114282
67,114282-114282,0,114282
66,114282-114282,0,114282
65,114282-114282,0,114282
64,114283-114284,2,114284
63,114284-114284,0,114284
62,114285-114285,1,114285
61,114285-114285,0,114285
60,114285-114285,0,114285
59,114286-114286,1,114286
58,114286-114286,0,114286
57,114287-114287,1,114287
56,114288-114288,1,114288
55,114289-114291,3,114291
54,114291-114291,0,114291
53,114292-114292,1,114292
52,114293-114293,1,114293
51,114293-114293,0,114293
50,114293-114293,0,114293
49,114294-114294,1,114294
48,114294-114294,0,114294
47,114294-114294,0,114294
46,114294-114294,0,114294
45,114295-114295,1,114295
44,114295-114295,0,114295
43,114295-114295,0,114295
42,114296-114296,1,114296
41,114296-114296,0,114296
40,114297-114297,1,114297
39,114297-114297,0,114297
38,114297-114297,0,114297
37,114298-114298,1,114298
36,114298-114298,0,114298
35,114298-114298,0,114298
34,114298-114298,0,114298
33,114299-114299,1,114299
32,114299-114299,0,114299
31,114299-114299,0,114299
30,114299-114299,0,114299
29,114299-114299,0,114299
28,114300-114300,1,114300
27,114301-114302,2,114302
26,114302-114302,0,114302
25,114302-114302,0,114302
24,114302-114302,0,114302
23,114303-114303,1,114303
22,114304-114304,1,114304
21,114305-114305,1,114305
20,114305-114305,0,114305
19,114306-114306,1,114306
18,114307-114307,1,114307
17,114307-114307,0,114307
16,114307-114307,0,114307
15,114308-114308,1,114308
14,114309-114309,1,114309
13,114309-114309,0,114309
12,114309-114309,0,114309
11,114310-114311,2,114311
10,114312-114312,1,114312
9,114312-114312,0,114312
8,114312-114312,0,114312
7,114312-114312,0,114312
6,114313-114313,1,114313
5,114313-114313,0,114313
4,114314-114314,1,114314
3,114315-114315,1,114315
2,114316-114316,1,114316
1,114316-114316,0,114316
0,114317-116607,2291,116607
